,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
265,525,1574,1,8,93,759,3460,3,1,2361,3639,1988,1454,4075,1,3,94,35,348,0,Normal
266,5817,5170,1,9,799,66,108,9,5,111,31,4926,4663,4558,1,3,445,231,4,1,Anomaly
267,510,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
268,4571,5171,1,8,802,53,101,9,5,112,23,4927,4672,4587,1,3,1138,1348,5,1,Anomaly
269,6616,8,2,0,37,0,5261,9,0,5427,0,8,0,0,0,0,0,0,0,2,Anomaly
270,5290,2875,1,5,86,170,1350,6,5,581,2311,3917,3107,2931,1,3,2230,1963,74,1,Anomaly
271,4702,3500,1,5,235,25,1002,9,5,1088,698,3949,3579,3006,1,3,3346,2509,4,1,Anomaly
272,1959,142,0,2,22,10,4546,3,1,4124,3919,10,6,0,0,0,0,0,41,0,Normal
273,8796,10,2,0,17,0,5259,9,0,5385,0,10,0,0,0,0,0,0,0,2,Anomaly
274,7629,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
275,6496,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
276,3053,1312,1,41,872,965,4068,3,1,3777,4703,986,976,1851,1,3,65,30,388,0,Normal
277,5852,2642,1,4,709,20,1603,9,5,3022,843,2734,3616,2600,1,3,2192,2105,5,1,Normal
278,6532,5,3,0,8,0,5264,9,0,5413,0,5,0,0,1,0,0,0,0,5,Normal
279,5764,2380,1,4,687,20,2048,9,5,3079,1095,2635,3149,2461,1,3,2412,2147,5,1,Normal
280,883,973,1,24,697,830,4392,3,1,4345,4731,686,664,1384,1,3,90,28,277,0,Normal
281,8029,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
282,2671,3219,1,18,902,600,3258,3,1,3269,2908,1941,1568,1283,1,3,85,33,60,0,Normal
283,2180,145,0,2,28,14,4542,3,1,4316,4092,10,2,0,0,0,0,0,49,0,Normal
284,1107,10,2,0,17,0,5259,9,0,5385,0,10,0,0,0,0,0,0,0,2,Anomaly
285,599,1296,1,39,854,961,4072,3,1,3782,4702,988,972,1874,1,3,56,30,381,0,Normal
286,7155,4245,1,5,137,25,524,9,5,390,323,4443,4376,3631,1,3,1909,2031,4,1,Normal
287,3447,3076,1,5,115,25,1414,9,5,802,1015,3482,3378,2488,1,3,1871,609,4,1,Normal
288,6226,1617,1,4,374,20,3186,9,5,3093,2137,1801,1795,1445,1,3,1004,836,5,1,Anomaly
289,311,2727,1,4,123,20,1508,9,5,1055,787,3155,3687,2886,1,3,2043,1506,5,1,Anomaly
290,8341,5,2,0,48,0,5264,9,0,5482,0,5,0,0,0,0,0,0,0,2,Anomaly
291,540,1868,1,4,410,20,2835,9,5,2888,1781,2014,2268,1704,1,3,888,471,5,1,Anomaly
292,4651,4584,1,13,961,419,1449,6,5,2891,2087,3508,3399,2128,1,3,1646,1497,53,1,Anomaly
293,4029,5205,1,9,400,66,67,9,5,35,18,4967,4677,4644,1,3,2727,2779,4,1,Anomaly
294,2169,740,1,12,548,353,4285,3,1,4478,4081,815,783,422,1,3,26,20,51,0,Normal
295,8336,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
296,3986,3349,1,14,1198,457,3226,6,5,3793,2746,1706,1895,1145,1,3,686,932,49,1,Anomaly
297,5109,2163,1,4,168,20,2418,9,5,1828,1373,2329,2803,1909,1,3,1804,1071,5,1,Normal
298,8441,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
299,5095,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
300,4646,11,2,0,17,0,5258,9,0,5377,0,11,0,0,0,0,0,0,0,2,Anomaly
301,5915,4,2,0,14,0,5265,9,0,5446,0,4,0,0,0,0,0,0,0,2,Normal
302,5003,6,2,0,168,0,5263,9,0,5568,0,6,0,0,0,0,0,0,0,2,Anomaly
303,4969,1427,1,4,473,20,3408,9,5,3327,2384,1520,1733,1304,1,3,505,726,5,1,Anomaly
304,3201,5,2,0,52,0,5264,9,0,5486,0,5,0,0,0,0,0,0,0,2,Normal
305,8274,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
306,9511,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
307,6877,4225,1,5,648,25,544,9,5,2070,336,4455,4321,3556,1,3,2585,1663,4,1,Anomaly
308,6851,2,2,0,27,0,5267,9,0,5537,0,2,0,0,0,0,0,0,0,2,Anomaly
309,8703,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
310,244,1336,1,37,840,944,4042,3,1,3720,4568,1010,1001,2261,1,3,62,19,359,0,Normal
311,672,4847,1,14,471,361,754,6,5,489,1467,4289,4021,3539,1,3,2204,1603,35,1,Anomaly
312,8713,8,2,0,37,0,5261,9,0,5427,0,8,0,0,0,0,0,0,0,2,Anomaly
313,9772,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
314,6821,3757,1,14,1205,434,3087,6,5,3739,2655,1822,2019,1701,1,3,1275,1169,46,1,Anomaly
315,7892,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
316,6550,1615,1,7,275,622,3419,6,5,2921,3445,1798,1526,4090,1,3,528,719,225,1,Anomaly
317,996,2127,1,23,1225,606,3825,3,1,4556,3119,1208,1275,947,1,3,174,62,43,0,Normal
318,4228,2608,1,11,438,190,3004,9,5,2487,2598,2089,1873,1101,1,3,688,968,25,1,Anomaly
319,6729,3789,1,7,344,131,1186,9,5,1362,1791,3852,3600,2736,1,3,1734,1014,41,1,Anomaly
320,5929,3898,1,9,649,111,1624,9,5,2416,1713,3564,3009,2241,1,3,1942,2570,15,1,Normal
321,1064,1638,1,15,837,712,3846,3,1,3569,3546,1186,1249,613,1,3,53,17,171,0,Normal
322,4140,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
323,2454,4643,1,102,1066,1060,3910,3,1,3310,4502,1241,1085,4059,1,3,361,45,500,0,Normal
324,9379,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
325,4250,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
326,6602,2436,1,5,361,99,2470,9,5,2400,2321,2447,2678,1832,1,3,1316,537,52,1,Anomaly
327,2869,10,2,0,387,0,5259,9,0,5574,0,10,0,0,0,0,0,0,0,2,Normal
328,1651,1493,1,15,862,570,3839,3,1,3632,3441,1245,1202,676,1,3,77,22,72,0,Normal
329,4415,2369,1,5,235,25,2363,9,5,1953,1611,2657,2606,2242,1,3,1628,1588,4,1,Anomaly
330,8375,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
331,3422,1387,1,4,998,20,3629,9,5,3904,2448,1294,1666,1112,1,3,651,885,5,1,Anomaly
332,7677,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
333,8906,5,2,0,48,0,5264,9,0,5482,0,5,0,0,0,0,0,0,0,2,Anomaly
334,5845,9,2,0,14,0,5260,9,0,5387,0,9,0,0,0,0,0,0,0,2,Normal
335,4026,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
336,4129,4990,1,26,1359,566,2953,6,5,3952,1612,1748,3521,2446,1,3,1903,2695,22,1,Anomaly
337,8710,2,2,0,720,0,5267,9,0,5713,0,2,0,0,0,0,0,0,0,2,Anomaly
338,6453,2864,1,5,152,25,1641,9,5,1119,1184,3224,3207,2380,1,3,1491,1158,4,1,Anomaly
339,7119,4820,1,8,250,670,277,6,5,212,2506,4782,4524,4674,1,3,3391,3111,231,1,Anomaly
340,4981,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
341,4920,11,2,0,17,0,5258,9,0,5377,0,11,0,0,0,0,0,0,0,2,Anomaly
342,180,984,1,44,891,983,4926,3,1,4839,5134,391,407,796,1,3,147,25,405,0,Normal
343,4149,5221,2,0,980,0,116,9,0,124,0,4873,0,0,0,0,0,0,0,2,Anomaly
344,8071,2,2,0,17,0,5267,9,0,5522,0,2,0,0,0,0,0,0,0,2,Anomaly
345,190,1775,1,5,250,283,3078,6,5,2699,2920,2008,1882,1234,1,3,591,909,119,1,Anomaly
346,908,196,0,2,22,10,4480,3,1,4069,3858,9,7,0,0,0,0,0,41,0,Normal
347,9339,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
348,8990,27,2,0,17,0,5242,9,0,5328,0,27,0,0,0,0,0,0,0,2,Anomaly
349,2809,1002,1,35,825,929,4712,3,1,4698,4936,571,534,962,1,3,172,44,360,0,Normal
350,7967,10,2,0,17,0,5259,9,0,5385,0,10,0,0,0,0,0,0,0,2,Anomaly
351,964,1109,1,8,134,759,3950,3,1,3439,4429,1110,1075,3827,1,3,222,50,348,0,Normal
352,9361,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
353,9546,4,2,0,17,0,5265,9,0,5451,0,4,0,0,0,0,0,0,0,2,Anomaly
354,67,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
355,953,1684,1,15,837,712,3831,3,1,3548,3533,1202,1266,628,1,3,130,25,171,0,Normal
356,5829,3225,0,2,344,3,305,6,5,1565,55,5030,4725,4709,1,3,1635,1702,3,3,Normal
357,14,3314,1,5,137,25,1178,9,5,774,847,3735,3486,3054,1,3,3197,2636,4,1,Normal
358,4565,11,2,0,17,0,5258,9,0,5377,0,11,0,0,0,0,0,0,0,2,Anomaly
359,8898,3739,1,5,152,25,875,9,5,652,589,4082,4045,3171,1,3,1362,1411,4,1,Anomaly
360,8600,2451,1,4,687,20,1944,9,5,3054,1026,2669,3080,2291,1,3,2806,1673,5,1,Anomaly
361,2301,451,0,3,154,24,4136,3,1,4581,3725,844,814,346,0,0,0,0,40,0,Normal
362,6467,4681,1,73,681,1035,3547,6,5,1588,4251,2879,1306,4058,1,3,2832,2580,526,1,Anomaly
363,9282,2550,1,5,999,25,2501,9,5,3521,1432,2274,2828,2269,1,3,2594,2749,4,1,Anomaly
364,7848,2796,1,4,315,20,1450,9,5,1875,748,2926,3764,2880,1,3,2339,2380,5,1,Anomaly
365,8908,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
366,8423,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
367,9598,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
368,2110,2671,1,12,548,353,2978,3,1,2649,2797,2270,1785,1422,1,3,160,25,51,0,Normal
369,312,10,2,0,298,0,5259,9,0,5560,0,10,0,0,0,0,0,0,0,2,Anomaly
370,3059,125,0,2,22,10,4569,3,1,4159,3956,9,7,0,0,0,0,0,41,0,Normal
371,6335,3321,1,4,352,20,948,9,5,1625,424,5013,4713,4699,1,3,2260,777,5,1,Normal
372,4383,10,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
373,3845,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
374,130,2167,1,35,401,985,3782,6,5,2666,4435,1813,1147,3942,1,3,465,204,494,1,Anomaly
375,6539,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
376,1491,373,0,2,28,14,4008,3,1,3602,3532,9,2,0,0,0,0,0,49,0,Normal
377,7723,5,2,0,31,0,5264,9,0,5459,0,5,0,0,0,0,0,0,0,2,Anomaly
378,7136,3110,1,5,163,25,1376,9,5,990,991,3588,3414,2832,1,3,2365,1747,4,1,Anomaly
379,1841,1519,1,15,876,570,3834,3,1,3624,3429,1234,1226,682,1,3,137,39,72,0,Normal
380,4345,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
381,7085,1838,1,5,1098,25,3472,9,5,3995,2148,1369,1835,1297,1,3,925,426,4,1,Anomaly
382,674,3222,1,5,152,25,1262,9,5,888,907,3744,3612,2839,1,3,1767,1863,4,1,Anomaly
383,4399,7,2,0,48,0,5262,9,0,5452,0,7,0,0,0,0,0,0,0,2,Anomaly
384,8764,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
385,8959,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
386,6104,2117,1,4,179,20,2489,9,5,1967,1439,2428,2556,1978,1,3,1967,500,5,1,Normal
387,2666,1198,1,35,825,929,4276,3,1,3986,4767,759,835,1713,1,3,115,14,360,0,Normal
388,7964,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
389,6922,2494,1,5,296,25,2201,9,5,2068,1499,2754,2788,2390,1,3,1757,1788,4,1,Anomaly
390,4352,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
391,8301,3247,1,8,261,77,2205,9,5,1453,1901,2825,2681,1695,1,3,2384,2236,17,1,Anomaly
392,4353,11,2,0,17,0,5258,9,0,5377,0,11,0,0,0,0,0,0,0,2,Anomaly
393,1768,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
394,4596,1,2,0,17,0,5268,9,0,5588,0,1,0,0,0,0,0,0,0,2,Anomaly
395,3817,2899,1,5,152,25,1595,9,5,1086,1149,3336,3418,2682,1,3,437,218,4,1,Anomaly
396,8027,10,2,0,17,0,5259,9,0,5385,0,10,0,0,0,0,0,0,0,2,Anomaly
397,1892,1115,1,10,392,793,3998,3,2,3645,4499,1036,1050,3252,1,3,137,18,408,0,Normal
398,3602,3309,1,4,832,20,1181,9,5,3073,433,3119,4213,3425,1,3,2848,2918,5,1,Anomaly
399,4543,2621,1,4,294,20,1630,9,5,1936,857,2903,3585,2813,1,3,2189,2108,5,1,Anomaly
400,8856,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
401,6216,3527,1,5,137,25,978,9,5,663,677,4011,3961,3451,1,3,1901,2705,4,1,Anomaly
402,7710,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
403,8726,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
404,418,1295,4,2,65,3,3096,9,4,2468,862,1703,7,0,1,3,1354,1199,3,0,Normal
405,968,587,1,24,697,830,5146,3,1,5065,5054,151,159,565,1,3,119,31,277,0,Normal
406,3706,1796,1,4,167,20,2933,9,5,2440,1892,1935,2115,1575,1,3,953,356,5,1,Anomaly
407,780,1525,1,4,289,20,3244,9,5,3005,2184,1618,1859,1276,1,3,839,1047,5,1,Anomaly
408,3897,11,2,0,17,0,5258,9,0,5377,0,11,0,0,0,0,0,0,0,2,Anomaly
409,3181,4321,0,2,354,3,210,6,5,807,39,4762,9,0,1,3,3436,3167,3,3,Normal
410,5300,2299,1,4,325,20,2202,9,5,2385,1181,2551,3214,2724,1,3,904,311,5,1,Anomaly
411,2119,393,1,12,858,527,5179,3,1,5278,4717,77,104,49,1,3,74,25,93,0,Normal
412,7652,9,2,0,54,0,5260,9,0,5440,0,9,0,0,0,0,0,0,0,2,Anomaly
413,4871,3081,1,7,243,57,2197,9,5,1492,1734,2738,2885,2028,1,3,2280,2058,16,1,Anomaly
414,7927,6,2,0,17,0,5263,9,0,5417,0,6,0,0,0,0,0,0,0,2,Anomaly
415,8282,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
416,6636,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
417,6786,2970,1,5,509,25,1525,9,5,2393,1086,3405,3344,2584,1,3,2038,2174,4,1,Anomaly
418,5296,2919,1,4,181,20,1307,9,5,1227,645,3290,3781,3107,1,3,2808,2023,5,1,Anomaly
419,7333,7,2,0,48,0,5262,9,0,5452,0,7,0,0,0,0,0,0,0,2,Anomaly
420,5615,4566,1,5,1008,25,444,9,5,3143,193,4429,4543,3767,1,3,3272,2999,4,1,Normal
421,1535,59,0,2,22,10,4658,3,1,4278,4098,1,7,0,0,0,0,0,41,0,Normal
422,223,2,2,0,48,0,5267,9,0,5569,0,2,0,0,0,0,0,0,0,2,Anomaly
423,5327,4073,1,5,152,25,651,9,5,502,406,4351,4165,3316,1,3,2786,2150,4,1,Anomaly
424,8803,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
425,4875,4474,1,5,152,25,373,9,5,306,225,4606,4497,3681,1,3,3349,3116,4,1,Anomaly
426,9338,3427,1,4,137,20,865,9,5,710,378,3956,4183,3560,1,3,2019,1869,5,1,Anomaly
427,3054,1298,1,35,825,930,4051,3,1,3745,4592,1003,995,2083,1,3,70,28,362,0,Normal
428,8809,2417,1,4,128,20,2008,9,5,1394,1064,2773,3072,2757,1,3,1915,1382,5,1,Anomaly
429,5013,5,2,0,491,0,5264,9,0,5675,0,5,0,0,0,0,0,0,0,2,Anomaly
430,3880,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
431,2288,151,0,2,28,14,4535,3,1,4306,4080,6,7,0,0,0,0,0,49,0,Normal
432,6405,11,2,0,387,0,5258,9,0,5566,0,11,0,0,0,0,0,0,0,2,Normal
433,2717,695,1,12,548,353,4340,3,1,4537,4175,741,721,361,1,3,37,30,51,0,Normal
434,8065,2,2,0,17,0,5267,9,0,5522,0,2,0,0,0,0,0,0,0,2,Anomaly
435,8985,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
436,657,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
437,2478,791,1,9,532,380,4257,3,1,4260,3916,697,954,486,1,3,195,31,80,0,Normal
438,1222,514,1,16,828,715,5230,3,1,5239,4836,44,45,518,1,3,204,61,162,0,Normal
439,132,1629,1,4,356,20,3163,9,5,3059,2123,1782,1767,1356,1,3,930,312,5,1,Anomaly
440,7018,1735,1,5,439,465,3251,9,5,3087,3071,1722,1822,1281,1,3,563,802,185,1,Anomaly
441,1544,536,1,15,622,511,5104,3,1,5170,4543,192,163,580,1,3,76,13,56,0,Normal
442,6571,4022,1,9,267,111,1478,9,5,942,1633,3723,3102,2212,1,3,1268,620,15,1,Anomaly
443,7921,3912,1,5,349,542,912,6,5,1283,2718,3964,4085,3275,1,3,1587,986,216,1,Anomaly
444,2994,38,2,0,121,0,5234,8,0,5351,0,35,0,0,0,0,0,0,0,0,Normal
445,1331,4,2,0,17,0,5265,9,0,5451,0,4,0,0,0,0,0,0,0,2,Anomaly
446,6475,10,2,0,600,0,5259,9,0,5641,0,10,0,0,0,0,0,0,0,2,Normal
447,3012,1560,1,8,93,759,3477,3,1,2366,3644,1982,1449,4077,1,3,110,48,348,0,Normal
448,284,2333,1,4,164,20,2159,9,5,1618,1148,2626,3126,2571,1,3,1870,1402,5,1,Anomaly
449,8552,2985,1,5,152,25,1509,9,5,1024,1077,3376,3397,2469,1,3,1422,1273,4,1,Anomaly
450,8668,6,2,0,19,0,5263,9,0,5421,0,6,0,0,0,0,0,0,0,2,Anomaly
451,363,259,0,3,134,21,4856,3,1,5122,4380,330,38,23,0,0,0,0,36,0,Normal
452,5620,3357,1,4,313,20,927,9,5,1508,409,3653,4182,3329,1,3,3234,3002,5,1,Normal
453,9279,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
454,5819,2900,1,9,1287,64,3604,9,5,4652,1967,1301,2074,1396,1,3,2227,2071,4,1,Normal
455,9257,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
456,7381,4,2,0,48,0,5265,9,0,5504,0,4,0,0,0,0,0,0,0,2,Anomaly
457,7887,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
458,1142,520,1,12,532,448,5080,3,1,5097,4526,156,241,165,1,3,78,14,65,0,Normal
459,9676,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
460,5044,4701,1,15,434,373,1135,6,5,645,1813,4078,3422,4366,1,3,1432,1644,31,1,Anomaly
461,4630,1,2,0,37,0,5268,9,0,5626,0,1,0,0,0,0,0,0,0,2,Anomaly
462,7707,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
463,1833,932,1,25,1220,621,4634,3,1,5285,4260,559,614,257,1,3,149,52,40,0,Normal
464,9069,4,2,0,17,0,5265,9,0,5451,0,4,0,0,0,0,0,0,0,2,Anomaly
465,7353,0,2,0,1,0,0,0,0,0,0,5045,0,0,0,0,0,0,0,2,Normal
466,19,5134,3,0,97,0,40,9,0,33,0,4949,0,0,1,0,0,0,0,5,Normal
467,9660,2440,1,4,372,20,1973,9,5,2404,1041,2802,3395,2673,1,3,1663,1690,5,1,Anomaly
468,7565,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
469,1174,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
470,9480,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
471,989,309,0,3,138,21,4479,3,1,4923,4182,333,479,183,0,0,0,0,36,0,Normal
472,4418,6,2,0,149,0,5263,9,0,5563,0,6,0,0,0,0,0,0,0,2,Anomaly
473,2133,3803,1,12,558,772,1946,3,1,2036,3258,3872,2476,4484,1,3,88,23,306,0,Normal
474,985,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
475,5561,9,2,0,5,0,5260,9,0,5362,0,9,0,0,0,0,0,0,0,2,Normal
476,7783,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
477,5483,3909,1,4,137,20,599,9,5,527,252,4247,4441,3729,1,3,2607,1800,5,1,Normal
478,2304,689,1,12,548,353,4352,3,1,4555,4212,718,697,370,1,3,28,16,51,0,Normal
479,1908,237,0,2,28,14,4393,3,1,4032,3828,1,2,0,0,0,0,0,49,0,Normal
480,2314,632,1,23,689,816,5027,3,1,4951,4902,252,280,799,1,3,189,56,264,0,Normal
481,8149,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
482,4160,7,2,0,48,0,5262,9,0,5452,0,7,0,0,0,0,0,0,0,2,Anomaly
483,3226,2310,0,2,354,3,637,6,5,2354,88,3938,5,0,1,3,3418,3155,3,3,Normal
484,8022,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
485,8433,1774,1,4,370,20,2962,9,5,2905,1925,1891,2172,1582,1,3,1073,1688,5,1,Anomaly
486,1299,1170,1,15,837,712,4028,3,1,4071,4113,1001,1019,491,1,3,99,23,171,0,Normal
487,687,9,2,0,37,0,5260,9,0,5416,0,9,0,0,0,0,0,0,0,2,Anomaly
488,7625,2064,1,5,260,288,2722,6,5,2450,2835,2371,2120,1751,1,3,1414,1330,120,1,Anomaly
489,5842,2207,1,5,373,35,2694,9,5,2571,1992,2238,2449,1815,1,3,1180,1614,15,1,Anomaly
490,7252,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
491,9873,1,2,0,17,0,5268,9,0,5588,0,1,0,0,0,0,0,0,0,2,Anomaly
492,4414,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
493,8102,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
494,1081,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
495,4078,3028,1,5,137,25,1471,9,5,940,1050,3452,3417,3133,1,3,1388,939,4,1,Anomaly
496,1722,205,0,2,28,14,4470,3,1,4212,3977,9,7,0,0,0,0,0,49,0,Normal
497,4095,3586,1,5,372,25,922,9,5,1500,636,4064,3976,3076,1,3,1427,1075,4,1,Anomaly
498,5399,3,2,0,37,0,5266,9,0,5520,0,3,0,0,0,0,0,0,0,2,Anomaly
499,4044,2231,1,4,544,20,2317,9,5,2828,1257,2568,2870,2041,1,3,2464,1780,5,1,Anomaly
500,1716,170,0,2,28,14,4509,3,1,4271,4040,8,7,0,0,0,0,0,49,0,Normal
501,846,6,2,0,37,0,5263,9,0,5450,0,6,0,0,0,0,0,0,0,2,Anomaly
502,220,2569,1,13,1326,155,3838,9,5,5058,2503,1104,1621,1002,1,3,640,898,4,1,Anomaly
503,9478,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
504,6026,8,2,0,14,0,5261,9,0,5394,0,8,0,0,0,0,0,0,0,2,Anomaly
505,9423,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
506,7696,6,2,0,177,0,5263,9,0,5570,0,6,0,0,0,0,0,0,0,2,Anomaly
507,6147,3827,1,7,257,301,986,6,5,987,2264,4196,3555,3114,1,3,2897,2211,91,1,Normal
508,3251,4098,1,5,137,25,633,9,5,449,399,4367,4231,3703,1,3,2069,1596,4,1,Normal
509,8771,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
510,9823,5215,3,0,966,0,135,9,0,123,0,4856,0,0,0,0,0,0,0,5,Anomaly
511,3823,3983,1,8,232,77,1357,9,5,862,1482,3570,3434,2392,1,3,1260,480,17,1,Anomaly
512,3332,9,2,0,5,0,5260,9,0,5362,0,9,0,0,0,0,0,0,0,2,Normal
513,5947,11,2,0,387,0,5258,9,0,5566,0,11,0,0,0,0,0,0,0,2,Normal
514,7931,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
515,2977,897,1,30,797,906,4747,3,1,4775,4945,520,493,938,1,3,281,96,351,0,Normal
516,661,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
517,796,1935,1,4,678,20,2735,9,5,3288,1691,2133,2562,1967,1,3,1112,1551,5,1,Anomaly
518,7032,4,2,0,48,0,5265,9,0,5504,0,4,0,0,0,0,0,0,0,2,Anomaly
519,187,2572,1,8,311,740,2484,6,5,2052,3413,3243,2028,4221,1,3,2401,2033,313,1,Anomaly
520,7941,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
521,9543,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
522,5487,1558,1,4,137,20,3227,9,5,2610,2169,1693,1736,1217,1,3,996,597,5,1,Normal
523,3666,7,2,0,653,0,5262,9,0,5679,0,7,0,0,0,0,0,0,0,2,Normal
524,3726,4087,1,63,623,1028,3691,6,5,2261,4377,2369,1198,3999,1,3,2003,2007,517,1,Anomaly
525,7213,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
526,5985,2663,1,4,139,20,1581,9,5,1201,825,2931,3425,2628,1,3,3001,1889,5,1,Normal
527,4091,1956,1,4,824,20,2853,9,5,3423,1659,1893,2483,1756,1,3,1207,765,5,1,Anomaly
528,783,384,0,3,154,22,4211,3,1,4675,3765,787,698,268,0,0,0,0,38,0,Normal
529,108,4279,1,7,539,146,737,9,5,1558,1503,4229,3995,3214,1,3,3322,2410,45,1,Anomaly
